timestamp,validator,slot
2022-12-30,stakefish,337
2022-11-13,stakefish,336
2023-05-07,stakefish,336
2023-08-08,binance,335
2023-09-18,binance,335
2022-12-22,stakefish,335
2023-01-20,stakefish,335
2023-04-29,kraken,334
2023-05-05,binance,334
2023-05-17,binance,334
2023-09-04,binance,333
2023-05-13,binance,333
2023-05-09,stakefish,333
2022-12-02,stakefish,333
2023-05-23,stakefish,333
2023-04-25,stakefish,333
2023-05-10,binance,332
2023-03-30,stakefish,332
2023-05-02,stakefish,332
2023-05-27,binance,331
2023-07-25,binance,331
2023-09-15,figment,331
2023-01-08,stakefish,331
2023-09-14,binance,330
2023-08-31,binance,330
2023-02-25,stakefish,330
2023-04-14,stakefish,330
2023-09-01,binance,329
2022-10-13,stakefish,329
2023-02-18,stakefish,329
2023-09-16,binance,328
2022-12-20,stakefish,328
2022-12-14,stakefish,328
2023-07-24,binance,327
2023-09-11,binance,327
2023-09-12,binance,327
2023-04-24,stakefish,327
2023-01-09,stakefish,327
2023-05-14,stakefish,327
2023-04-25,kraken,326
2023-05-05,kraken,326
2023-04-22,kraken,326
2023-09-13,binance,326
2023-08-22,binance,326
2022-11-19,stakefish,326
2023-01-18,stakefish,326
2023-01-11,stakefish,326
2023-04-16,stakefish,326
2023-01-13,stakefish,326
2023-04-23,kraken,325
2023-04-30,binance,325
2023-09-07,binance,325
2023-05-01,binance,325
2023-01-06,stakefish,325
2023-04-21,stakefish,325
2023-04-30,stakefish,325
2023-01-10,stakefish,325
2022-12-05,stakefish,324
2023-02-24,stakefish,324
2023-04-26,stakefish,324
2023-04-28,kraken,323
2023-09-07,figment,323
2022-12-29,stakefish,323
2023-01-04,stakefish,323
2023-05-04,kraken,322
2023-09-15,binance,322
2023-08-29,binance,322
2023-01-05,stakefish,322
2022-11-22,stakefish,322
2022-12-10,stakefish,322
2023-01-26,stakefish,322
2023-04-06,stakefish,322
2023-05-01,kraken,321
2023-05-02,binance,321
2022-12-08,stakefish,321
2023-04-19,stakefish,321
2023-05-15,binance,320
2023-05-21,binance,320
2022-12-16,stakefish,320
2022-12-11,stakefish,320
2023-05-03,stakefish,320
2022-12-15,stakefish,320
2023-02-05,stakefish,320
2023-04-26,kraken,319
2023-04-26,binance,319
2023-01-03,stakefish,319
2022-12-25,stakefish,319
2022-11-18,stakefish,319
2023-02-16,stakefish,318
2023-02-19,stakefish,318
2023-03-09,stakefish,318
2023-03-14,stakefish,318
2023-01-19,stakefish,318
2023-05-06,binance,317
2022-11-17,stakefish,317
2023-01-29,stakefish,317
2023-02-02,stakefish,317
2022-12-17,stakefish,317
2023-05-13,kraken,316
2023-09-10,figment,316
2023-09-19,figment,316
2023-01-24,stakefish,316
2023-05-10,stakefish,316
2023-01-23,stakefish,316
2023-02-15,stakefish,316
2023-02-11,stakefish,316
2023-04-27,kraken,315
2023-09-03,binance,315
2023-09-03,figment,315
2023-08-31,figment,315
2023-01-31,stakefish,315
2023-09-08,binance,314
2023-09-02,binance,314
2023-09-01,figment,314
2023-05-12,stakefish,314
2022-10-15,stakefish,314
2023-01-14,stakefish,314
2022-12-03,stakefish,314
2022-11-14,stakefish,313
2022-12-13,stakefish,313
2023-02-28,stakefish,313
2023-05-05,stakefish,313
2023-02-17,stakefish,313
2023-02-13,stakefish,313
2023-01-22,stakefish,312
2023-03-04,stakefish,312
2022-11-24,stakefish,312
2023-05-18,stakefish,312
2023-04-21,kraken,311
2023-02-03,stakefish,311
2023-03-12,stakefish,311
2023-05-29,stakefish,311
2022-12-21,stakefish,310
2022-12-06,stakefish,310
2022-12-31,stakefish,310
2022-11-03,stakefish,310
2022-12-04,stakefish,310
2023-04-08,stakefish,310
2023-05-06,kraken,309
2023-03-27,stakefish,309
2023-01-07,stakefish,309
2022-09-29,stakefish,309
2023-05-10,kraken,308
2023-09-17,binance,308
2023-01-17,stakefish,308
2023-01-15,stakefish,308
2023-03-03,stakefish,308
2023-04-03,stakefish,308
2023-02-22,stakefish,308
2023-05-17,kraken,307
2023-05-08,binance,307
2022-11-28,stakefish,307
2023-02-09,stakefish,307
2023-05-11,binance,306
2023-05-16,binance,306
2023-02-27,stakefish,306
2023-02-04,stakefish,306
2023-02-01,stakefish,306
2023-01-27,stakefish,306
2022-11-29,stakefish,305
2023-04-29,binance,304
2023-04-09,stakefish,304
2023-03-01,stakefish,304
2023-01-16,stakefish,304
2023-05-27,stakefish,304
2023-04-30,kraken,303
2023-05-19,binance,303
2023-05-04,binance,303
2023-09-10,binance,303
2023-04-20,stakefish,303
2022-10-08,stakefish,303
2022-12-12,stakefish,303
2023-04-28,stakefish,303
2023-05-01,stakefish,303
2023-05-12,kraken,302
2023-09-09,binance,302
2023-05-07,binance,302
2022-11-05,stakefish,302
2023-01-01,stakefish,302
2022-11-08,stakefish,302
2023-01-21,stakefish,302
2022-11-21,stakefish,302
2023-01-30,stakefish,302
2023-09-20,figment,301
2022-11-23,stakefish,301
2023-03-11,stakefish,301
2023-02-12,stakefish,301
2022-11-25,stakefish,301
2022-11-26,stakefish,301
2023-05-03,kraken,300
2023-06-22,kraken,300
2023-05-07,kraken,300
2023-05-12,binance,300
2023-09-09,figment,300
2023-09-11,figment,300
2022-10-31,stakefish,300
2023-04-11,stakefish,300
2023-03-05,stakefish,300
2023-05-30,kraken,299
2023-05-18,binance,299
2023-05-20,binance,299
2023-09-06,figment,299
2023-09-13,figment,299
2022-11-20,stakefish,299
2022-12-01,stakefish,299
2023-02-08,stakefish,299
2023-02-10,stakefish,299
2023-06-20,kraken,298
2023-09-19,binance,297
2023-09-05,figment,297
2023-04-13,stakefish,297
2022-12-24,stakefish,297
2022-11-04,stakefish,297
2023-09-08,figment,296
2023-09-12,figment,296
2023-09-02,figment,296
2022-10-22,stakefish,295
2023-03-02,stakefish,295
2023-03-19,stakefish,295
2023-03-24,stakefish,295
2023-02-21,stakefish,295
2023-06-01,kraken,294
2022-11-07,stakefish,294
2022-12-18,stakefish,292
2023-03-10,stakefish,292
2023-04-12,stakefish,292
2023-03-08,stakefish,292
2023-01-02,stakefish,291
2023-03-25,stakefish,291
2023-02-06,stakefish,291
2023-02-26,stakefish,291
2023-08-26,figment,290
2022-11-27,stakefish,290
2022-10-12,stakefish,290
2023-03-21,stakefish,290
2023-01-25,stakefish,290
2023-09-14,figment,289
2022-09-16,stakefish,289
2023-03-17,stakefish,289
2023-03-23,stakefish,289
2022-11-01,stakefish,289
2022-09-20,stakefish,289
2023-04-07,stakefish,289
2023-05-18,kraken,288
2023-08-24,figment,288
2023-03-06,stakefish,288
2022-09-27,stakefish,288
2023-03-28,stakefish,288
2023-03-13,stakefish,288
2023-04-17,stakefish,288
2023-05-19,kraken,287
2023-09-04,figment,287
2023-02-07,stakefish,287
2023-04-04,stakefish,287
2022-09-25,stakefish,287
2023-05-14,kraken,286
2023-05-26,kraken,286
2023-09-20,binance,286
2023-02-23,stakefish,286
2022-11-10,stakefish,286
2023-05-16,kraken,285
2023-05-24,kraken,285
2022-10-23,stakefish,285
2022-10-25,stakefish,285
2023-04-23,stakefish,285
2022-10-05,stakefish,285
2023-04-24,kraken,284
2023-05-09,kraken,284
2023-03-15,stakefish,284
2023-04-05,stakefish,284
2023-05-02,kraken,283
2023-05-08,kraken,283
2023-05-27,kraken,283
2023-08-10,figment,283
2023-03-22,stakefish,283
2022-09-17,stakefish,283
2023-05-15,kraken,282
2023-09-16,figment,282
2022-10-21,stakefish,282
2022-10-26,stakefish,282
2022-10-30,stakefish,282
2022-10-27,stakefish,282
2023-06-02,kraken,281
2023-07-05,kraken,281
2023-05-09,binance,281
2023-08-27,figment,281
2023-05-21,kraken,280
2023-02-14,stakefish,280
2023-07-16,kraken,279
2023-08-25,figment,279
2022-10-18,stakefish,279
2022-09-28,stakefish,279
2023-01-28,stakefish,279
2022-10-10,stakefish,279
2023-03-26,stakefish,279
2022-10-02,stakefish,279
2023-05-23,kraken,278
2023-07-10,kraken,278
2023-08-29,figment,278
2022-09-30,stakefish,278
2022-09-23,stakefish,278
2023-05-29,kraken,277
2023-08-16,figment,277
2023-04-18,stakefish,277
2023-05-20,kraken,276
2023-03-20,stakefish,276
2022-10-06,stakefish,276
2023-04-22,stakefish,276
2022-10-01,stakefish,276
2023-06-27,kraken,275
2022-11-11,stakefish,275
2023-05-31,kraken,274
2023-05-11,kraken,274
2023-06-12,kraken,274
2023-09-18,figment,274
2023-03-29,stakefish,274
2022-10-24,stakefish,274
2023-06-05,kraken,273
2023-07-14,kraken,273
2023-08-07,figment,273
2022-11-09,stakefish,273
2022-10-16,stakefish,273
2022-11-06,stakefish,273
2023-04-10,stakefish,273
2023-06-28,kraken,272
2023-08-12,kraken,272
2022-10-07,stakefish,272
2022-10-19,stakefish,272
2023-04-01,stakefish,272
2023-08-14,figment,271
2023-08-28,figment,271
2023-05-28,kraken,270
2022-09-26,stakefish,270
2023-04-15,stakefish,270
2023-07-03,kraken,269
2022-10-20,stakefish,269
2023-03-31,stakefish,268
2022-10-29,stakefish,268
2023-03-18,stakefish,267
2023-07-27,kraken,266
2023-07-04,kraken,266
2023-08-21,figment,266
2023-08-04,figment,266
2022-11-02,stakefish,266
2023-03-16,stakefish,266
2022-09-21,stakefish,266
2022-10-28,stakefish,266
2023-07-19,kraken,265
2023-07-12,kraken,265
2022-09-18,stakefish,265
2022-09-24,stakefish,265
2023-06-18,kraken,264
2023-06-11,kraken,264
2023-07-24,kraken,264
2023-08-23,figment,264
2023-06-10,kraken,263
2023-07-08,kraken,263
2022-10-09,stakefish,263
2022-10-14,stakefish,263
2023-04-02,stakefish,263
2023-05-25,kraken,262
2023-08-08,figment,262
2022-10-11,stakefish,262
2022-11-12,stakefish,262
2023-09-14,kraken,261
2023-09-17,figment,261
2023-08-06,kraken,260
2023-05-22,kraken,260
2023-07-13,kraken,260
2023-06-30,kraken,260
2023-07-11,kraken,260
2023-06-19,kraken,260
2023-07-07,kraken,259
2023-08-30,figment,258
2023-06-29,kraken,257
2023-08-05,figment,257
2023-08-17,figment,257
2022-10-03,stakefish,256
2023-08-09,kraken,255
2023-07-09,kraken,255
2023-08-19,figment,255
2023-07-01,kraken,254
2023-06-09,kraken,254
2023-06-23,kraken,254
2023-08-13,kraken,254
2023-09-10,kraken,253
2023-06-26,kraken,253
2023-08-12,figment,253
2022-09-19,stakefish,253
2023-07-21,kraken,252
2023-08-25,kraken,252
2023-08-18,figment,252
2023-06-21,kraken,251
2023-06-17,kraken,251
2023-06-04,kraken,251
2023-07-06,kraken,251
2023-07-27,figment,251
2022-10-04,stakefish,251
2023-06-14,kraken,250
2023-08-03,figment,249
2023-08-15,figment,249
2023-08-22,figment,248
2023-08-13,figment,247
2023-08-20,figment,247
2023-06-06,kraken,246
2023-08-11,kraken,246
2023-07-23,kraken,245
2023-06-16,kraken,245
2023-07-02,kraken,244
2023-08-22,kraken,244
2023-08-15,kraken,244
2023-08-28,kraken,243
2023-06-15,kraken,243
2023-08-02,figment,243
2023-08-01,figment,243
2023-07-21,rocketpool,243
2023-08-03,kraken,242
2023-08-08,kraken,242
2023-08-18,kraken,241
2023-09-01,kraken,241
2023-08-09,figment,241
2023-08-06,figment,241
2023-08-14,kraken,240
2023-07-25,kraken,240
2023-08-04,kraken,240
2023-06-24,kraken,240
2023-07-20,figment,240
2023-07-31,figment,240
2023-07-17,figment,240
2023-07-25,figment,240
2022-10-17,stakefish,240
2023-07-20,kraken,239
2023-07-18,figment,239
2022-09-22,stakefish,239
2023-07-29,rocketpool,239
2023-08-01,kraken,238
2023-05-02,staked.us,238
2023-07-18,rocketpool,238
2023-07-22,kraken,237
2023-07-26,kraken,236
2023-06-13,kraken,236
2023-08-11,figment,236
2023-06-08,kraken,235
2023-09-05,kraken,234
2023-07-28,kraken,234
2023-09-09,kraken,233
2023-09-07,kraken,233
2023-07-15,kraken,233
2023-09-06,kraken,233
2023-06-03,kraken,233
2023-07-30,figment,233
2023-07-29,kraken,232
2023-06-07,kraken,232
2023-07-26,figment,232
2023-09-18,kraken,231
2023-07-31,rocketpool,231
2023-08-02,kraken,230
2023-09-20,kraken,230
2023-07-28,figment,230
2023-06-23,rocketpool,230
2023-09-11,kraken,229
2023-08-17,kraken,229
2023-07-06,rocketpool,229
2023-07-11,rocketpool,229
2023-07-31,kraken,228
2023-07-15,figment,228
2023-08-16,rocketpool,228
2023-06-16,rocketpool,228
2023-08-24,kraken,227
2023-07-04,rocketpool,227
2023-07-13,rocketpool,227
2023-08-10,kraken,226
2023-02-17,figment,226
2022-09-15,stakefish,226
2023-07-27,rocketpool,226
2023-08-19,kraken,225
2023-07-22,figment,225
2023-07-23,figment,225
2023-08-23,rocketpool,225
2023-08-07,kraken,224
2023-07-20,rocketpool,222
2023-08-27,kraken,221
2023-07-29,figment,221
2023-08-05,kraken,220
2022-10-23,staked.us,220
2022-12-07,stakefish,220
2023-07-12,rocketpool,220
2023-08-17,rocketpool,220
2023-07-16,rocketpool,220
2023-07-30,kraken,219
2023-07-18,kraken,219
2023-07-17,kraken,219
2023-08-29,kraken,219
2023-07-03,rocketpool,219
2023-06-26,rocketpool,219
2023-06-21,rocketpool,219
2023-08-16,kraken,218
2023-09-17,kraken,218
2023-04-04,figment,218
2023-07-09,rocketpool,218
2023-09-13,kraken,217
2023-09-16,kraken,217
2023-07-19,figment,217
2023-09-15,kraken,216
2023-09-12,kraken,216
2023-05-23,staked.us,216
2022-10-26,staked.us,216
2023-06-29,rocketpool,216
2023-06-27,rocketpool,216
2023-06-25,kraken,215
2023-07-24,figment,215
2022-12-04,figment,215
2023-07-07,rocketpool,215
2023-01-10,figment,214
2023-06-19,figment,214
2023-07-30,rocketpool,214
2023-08-30,kraken,213
2023-09-08,kraken,213
2022-12-06,figment,213
2022-09-26,staked.us,213
2023-08-31,kraken,212
2022-10-16,staked.us,212
2023-08-23,kraken,211
2022-11-29,figment,211
2023-06-18,rocketpool,211
2023-06-05,rocketpool,211
2023-08-20,rocketpool,211
2023-07-25,rocketpool,211
2023-09-03,kraken,210
2023-07-21,figment,210
2023-01-31,figment,210
2023-07-19,rocketpool,210
2023-09-02,kraken,209
2023-04-06,figment,209
2023-04-10,figment,209
2023-07-13,figment,209
2023-06-19,rocketpool,209
2023-07-23,rocketpool,209
2022-12-21,bitcoin suisse,209
2022-12-24,figment,208
2023-04-17,figment,208
2023-02-12,figment,208
2023-05-27,figment,208
2023-02-13,figment,208
2023-07-26,rocketpool,208
2023-02-04,bitcoin suisse,208
2023-06-14,figment,207
2023-08-03,rocketpool,207
2023-06-25,rocketpool,207
2023-01-05,bitcoin suisse,207
2023-01-01,bitcoin suisse,207
2023-03-22,bitcoin suisse,207
2023-06-12,figment,206
2023-01-06,figment,206
2022-09-20,staked.us,206
2023-07-10,rocketpool,206
2023-01-21,bitcoin suisse,206
2023-01-25,bitcoin suisse,206
2023-06-01,staked.us,205
2023-07-02,rocketpool,205
2023-06-04,rocketpool,205
2023-07-08,rocketpool,205
2023-04-25,bitcoin suisse,205
2023-08-21,kraken,204
2023-09-04,kraken,204
2023-03-09,figment,204
2023-05-08,staked.us,204
2023-06-13,rocketpool,204
2023-08-14,rocketpool,204
2022-12-29,bitcoin suisse,204
2023-06-04,bitcoin suisse,204
2023-08-20,kraken,203
2023-01-09,figment,203
2023-05-01,staked.us,203
2023-05-26,staked.us,203
2023-06-12,rocketpool,203
2022-12-23,figment,202
2022-12-20,figment,202
2022-10-02,staked.us,202
2023-05-24,staked.us,202
2023-08-04,rocketpool,202
2023-08-08,rocketpool,202
2023-05-04,rocketpool,202
2023-07-14,rocketpool,202
2022-11-28,figment,201
2023-02-02,figment,201
2023-01-28,staked.us,201
2023-04-27,staked.us,201
2023-08-07,rocketpool,201
2023-08-21,rocketpool,201
2023-05-24,rocketpool,201
2023-07-28,rocketpool,201
2023-08-11,rocketpool,201
2023-02-20,figment,200
2023-02-19,figment,200
2023-01-25,figment,200
2023-08-09,staked.us,200
2022-10-25,staked.us,200
2023-08-05,rocketpool,200
2023-05-26,rocketpool,200
2023-01-12,bitcoin suisse,200
2023-04-30,figment,199
2022-12-11,figment,199
2023-03-13,figment,199
2023-05-25,staked.us,199
2023-01-09,staked.us,199
2022-11-12,staked.us,199
2023-08-21,staked.us,199
2022-09-24,staked.us,199
2023-05-11,rocketpool,199
2023-06-28,rocketpool,199
2023-05-21,rocketpool,199
2023-04-02,rocketpool,199
2023-07-05,rocketpool,199
2023-01-04,bitcoin suisse,199
2023-04-09,figment,198
2023-05-04,staked.us,198
2023-01-18,staked.us,198
2023-05-20,rocketpool,198
2023-07-15,rocketpool,198
2023-06-14,rocketpool,198
2023-04-02,bitcoin suisse,198
2022-12-09,bitcoin suisse,198
2023-02-05,bitcoin suisse,198
2023-02-05,figment,197
2022-12-27,figment,197
2023-03-18,figment,197
2022-12-25,figment,197
2022-10-21,staked.us,197
2023-05-20,staked.us,197
2023-03-17,rocketpool,197
2023-08-25,rocketpool,197
2023-07-01,rocketpool,197
2023-05-11,bitcoin suisse,197
2023-04-23,figment,196
2022-12-28,figment,196
2023-07-16,figment,196
2023-06-24,figment,196
2023-02-25,figment,196
2023-07-02,figment,196
2022-12-16,staked.us,196
2022-11-07,staked.us,196
2023-06-25,staked.us,196
2023-01-16,staked.us,196
2023-09-03,rocketpool,196
2023-06-11,rocketpool,196
2023-04-28,rocketpool,196
2023-05-29,rocketpool,196
2023-06-02,rocketpool,196
2023-05-22,figment,195
2023-04-29,figment,195
2022-12-02,figment,195
2023-02-28,figment,195
2023-01-13,figment,195
2023-01-15,figment,195
2023-05-03,staked.us,195
2023-08-11,staked.us,195
2023-07-24,rocketpool,195
2023-09-07,rocketpool,195
2023-06-10,rocketpool,195
2023-04-29,rocketpool,195
2023-03-18,rocketpool,195
2023-06-24,rocketpool,195
2022-12-30,bitcoin suisse,195
2023-06-03,bitcoin suisse,195
2023-08-26,kraken,194
2023-01-21,figment,194
2023-03-27,figment,194
2022-12-15,staked.us,194
2023-05-15,staked.us,194
2023-05-09,staked.us,194
2022-10-29,staked.us,194
2022-09-16,staked.us,194
2022-09-23,staked.us,194
2022-09-22,staked.us,194
2023-05-05,rocketpool,194
2023-05-15,rocketpool,194
2023-05-02,rocketpool,194
2023-02-17,bitcoin suisse,194
2023-03-02,bitcoin suisse,194
2023-03-17,bitcoin suisse,194
2022-12-24,bitcoin suisse,194
2023-05-16,figment,193
2023-07-06,figment,193
2023-02-08,figment,193
2023-01-31,staked.us,193
2023-07-30,staked.us,193
2022-11-16,staked.us,193
2023-08-01,rocketpool,193
2023-06-07,rocketpool,193
2023-08-27,rocketpool,193
2023-09-18,rocketpool,193
2023-05-22,bitcoin suisse,193
2022-12-19,bitcoin suisse,193
2023-06-11,bitcoin suisse,193
2023-01-10,bitcoin suisse,193
2022-12-12,bitcoin suisse,193
2023-01-07,bitcoin suisse,193
2023-02-03,figment,192
2023-03-24,figment,192
2023-04-15,figment,192
2022-12-01,figment,192
2023-05-01,figment,192
2023-02-14,figment,192
2022-12-22,figment,192
2023-06-15,figment,192
2023-07-17,staked.us,192
2022-10-07,staked.us,192
2023-04-30,staked.us,192
2022-12-17,staked.us,192
2023-06-30,rocketpool,192
2023-07-22,rocketpool,192
2023-01-19,bitcoin suisse,192
2023-06-05,bitcoin suisse,192
2022-12-20,bitcoin suisse,192
2023-03-13,bitcoin suisse,192
2023-01-20,figment,191
2023-06-06,figment,191
2023-03-22,figment,191
2022-12-15,figment,191
2023-07-10,figment,191
2023-04-18,figment,191
2023-02-10,figment,191
2022-11-19,staked.us,191
2022-11-01,staked.us,191
2023-07-26,staked.us,191
2023-08-24,staked.us,191
2023-08-02,rocketpool,191
2023-08-15,rocketpool,191
2023-04-04,rocketpool,191
2023-01-27,bitcoin suisse,191
2023-03-17,figment,190
2022-12-09,figment,190
2022-12-03,figment,190
2022-11-25,figment,190
2023-06-15,staked.us,190
2023-08-28,staked.us,190
2023-02-04,staked.us,190
2023-05-07,staked.us,190
2022-11-18,staked.us,190
2023-05-09,rocketpool,190
2023-08-06,rocketpool,190
2023-05-16,rocketpool,190
2023-09-02,rocketpool,190
2023-09-15,rocketpool,190
2023-01-11,bitcoin suisse,190
2023-09-19,kraken,189
2023-03-19,figment,189
2023-03-20,figment,189
2023-02-09,figment,189
2022-12-13,figment,189
2023-01-14,figment,189
2023-02-16,figment,189
2023-01-11,staked.us,189
2022-12-10,staked.us,189
2022-09-18,staked.us,189
2023-01-13,staked.us,189
2022-11-15,staked.us,189
2023-06-09,rocketpool,189
2023-05-22,rocketpool,189
2023-05-17,rocketpool,189
2023-04-08,bitcoin suisse,189
2023-01-19,figment,188
2022-12-29,figment,188
2023-07-04,figment,188
2023-02-01,figment,188
2022-11-30,staked.us,188
2023-05-05,staked.us,188
2022-10-14,staked.us,188
2022-12-09,staked.us,188
2023-04-22,staked.us,188
2022-12-01,staked.us,188
2022-10-27,staked.us,188
2023-09-01,rocketpool,188
2023-05-13,rocketpool,188
2023-08-09,rocketpool,188
2023-09-12,rocketpool,188
2023-03-10,rocketpool,188
2023-02-23,rocketpool,188
2023-09-19,abyss finance,188
2022-12-04,bitcoin suisse,188
2022-12-08,bitcoin suisse,188
2022-12-02,bitcoin suisse,188
2023-03-30,figment,187
2023-01-24,figment,187
2023-01-08,figment,187
2023-01-03,figment,187
2023-05-31,figment,187
2023-04-28,figment,187
2023-06-05,figment,187
2023-04-16,figment,187
2023-04-22,figment,187
2023-01-22,staked.us,187
2023-07-12,staked.us,187
2022-10-01,staked.us,187
2022-11-11,staked.us,187
2022-12-08,staked.us,187
2022-11-28,staked.us,187
2023-08-23,staked.us,187
2022-11-23,staked.us,187
2023-06-11,staked.us,187
2023-04-08,rocketpool,187
2023-09-17,rocketpool,187
2022-12-25,bitcoin suisse,187
2023-04-17,bitcoin suisse,187
2023-03-07,figment,186
2023-05-30,figment,186
2023-03-15,figment,186
2022-12-26,figment,186
2023-04-13,figment,186
2023-03-31,figment,186
2022-10-05,staked.us,186
2023-01-20,staked.us,186
2023-09-14,staked.us,186
2023-07-24,staked.us,186
2022-11-27,staked.us,186
2023-02-21,staked.us,186
2023-07-17,rocketpool,186
2023-03-30,rocketpool,186
2023-05-27,rocketpool,186
2022-12-23,bitcoin suisse,186
2022-11-22,bitcoin suisse,186
2023-04-24,bitcoin suisse,186
2023-01-28,bitcoin suisse,186
2022-12-26,bitcoin suisse,186
2023-03-25,figment,185
2022-12-07,figment,185
2023-04-27,figment,185
2023-06-17,figment,185
